stats_id,goals,assists,points,plus_minus,pims,sog,toi,player_id,game_id,team_id,is_home,opponent_team_id
10649,0,0,0,0,2,7,00:07:15,369,267,19,1,9
10650,0,0,0,-1,2,2,00:22:37,370,267,19,1,9
10651,0,0,0,-2,2,2,00:24:05,371,267,19,1,9
10652,1,0,1,3,0,2,00:16:04,372,267,19,1,9
10653,0,0,0,0,0,2,00:25:59,373,267,19,1,9
10654,0,1,1,2,0,5,00:13:27,374,267,19,1,9
10655,0,0,0,2,2,2,00:23:26,375,267,19,1,9
10656,0,0,0,-3,0,2,00:02:18,376,267,19,1,9
10657,0,1,1,-2,0,7,00:10:47,377,267,19,1,9
10658,0,0,0,-2,2,1,00:09:10,378,267,19,1,9
10659,0,0,0,3,0,0,00:28:26,379,267,19,1,9
10660,0,0,0,2,0,0,00:15:44,380,267,19,1,9
10661,0,0,0,1,0,0,00:29:34,161,267,9,0,19
10662,0,1,1,-3,2,7,00:15:14,162,267,9,0,19
10663,1,1,2,1,0,7,00:06:45,163,267,9,0,19
10664,1,2,3,0,0,8,00:13:27,164,267,9,0,19
10665,1,0,1,1,2,6,00:13:06,165,267,9,0,19
10666,0,1,1,-1,0,6,00:16:08,166,267,9,0,19
10667,0,0,0,0,0,2,00:12:11,167,267,9,0,19
10668,2,0,2,-2,0,8,00:23:45,168,267,9,0,19
10669,0,1,1,-1,0,0,00:28:14,169,267,9,0,19
10670,0,0,0,3,0,2,00:02:47,170,267,9,0,19
10671,0,1,1,1,0,4,00:27:08,171,267,9,0,19
10672,0,1,1,1,0,1,00:17:07,172,267,9,0,19
10673,1,0,1,1,2,4,00:08:31,173,267,9,0,19
10674,0,0,0,-2,0,8,00:08:12,174,267,9,0,19
10675,1,0,1,-2,0,6,00:30:22,175,267,9,0,19
10676,0,0,0,3,2,3,00:25:56,176,267,9,0,19
10677,0,0,0,-1,0,7,00:12:46,177,267,9,0,19
10678,0,1,1,0,2,3,00:04:56,178,267,9,0,19
10679,0,0,0,2,0,0,00:23:55,179,267,9,0,19
10680,0,0,0,1,2,0,00:12:21,180,267,9,0,19
10681,0,0,0,1,5,1,00:28:42,501,268,26,1,38
10682,1,0,1,-3,0,8,00:28:51,502,268,26,1,38
10683,0,0,0,2,2,5,00:22:52,503,268,26,1,38
10684,1,0,1,-1,0,7,00:23:34,504,268,26,1,38
10685,0,0,0,2,0,2,00:07:20,505,268,26,1,38
10686,0,0,0,1,2,0,00:23:54,506,268,26,1,38
10687,0,0,0,-1,2,3,00:14:48,507,268,26,1,38
10688,0,0,0,-1,0,4,00:28:53,508,268,26,1,38
10689,0,0,0,-2,4,8,00:06:36,509,268,26,1,38
10690,0,1,1,-2,0,4,00:30:40,510,268,26,1,38
10691,0,1,1,2,2,6,00:22:56,511,268,26,1,38
10692,0,0,0,3,0,6,00:18:05,512,268,26,1,38
10693,0,0,0,-2,0,7,00:10:42,513,268,26,1,38
10694,1,1,2,2,0,6,00:25:49,514,268,26,1,38
10695,0,1,1,-2,0,5,00:14:07,515,268,26,1,38
10696,0,0,0,0,0,3,00:21:34,516,268,26,1,38
10697,1,0,1,3,0,1,00:15:52,517,268,26,1,38
10698,0,1,1,-2,0,3,00:18:37,518,268,26,1,38
10699,0,0,0,-2,0,0,00:17:17,519,268,26,1,38
10700,0,0,0,2,0,0,00:15:11,520,268,26,1,38
10701,0,1,1,-3,2,2,00:24:03,741,268,38,0,26
10702,0,0,0,3,0,2,00:12:28,742,268,38,0,26
10703,0,0,0,-3,0,1,00:14:11,743,268,38,0,26
10704,0,1,1,3,0,3,00:25:28,744,268,38,0,26
10705,0,0,0,3,0,8,00:05:56,745,268,38,0,26
10706,1,1,2,0,4,5,00:30:30,746,268,38,0,26
10707,1,0,1,2,0,0,00:12:45,747,268,38,0,26
10708,0,0,0,-1,2,8,00:20:12,748,268,38,0,26
10709,0,1,1,0,0,5,00:21:57,749,268,38,0,26
10710,1,0,1,3,2,3,00:17:47,750,268,38,0,26
10711,0,0,0,2,0,1,00:15:23,751,268,38,0,26
10712,0,0,0,0,0,1,00:30:03,752,268,38,0,26
10713,0,0,0,-3,0,5,00:25:08,753,268,38,0,26
10714,0,0,0,-3,2,3,00:21:59,754,268,38,0,26
10715,0,0,0,2,0,6,00:10:21,755,268,38,0,26
10716,0,1,1,-2,0,4,00:23:39,756,268,38,0,26
10717,1,0,1,3,0,6,00:30:08,757,268,38,0,26
10718,0,1,1,-3,0,6,00:09:49,758,268,38,0,26
10719,0,0,0,-1,0,0,00:20:16,759,268,38,0,26
10720,0,0,0,-1,0,0,00:22:19,760,268,38,0,26
10721,0,1,1,0,0,2,00:19:50,841,269,43,1,24
10722,0,0,0,3,4,6,00:20:56,842,269,43,1,24
10723,0,0,0,2,0,4,00:21:17,843,269,43,1,24
10724,0,0,0,1,0,2,00:25:32,844,269,43,1,24
10725,0,1,1,2,2,7,00:06:49,845,269,43,1,24
10726,0,1,1,-1,0,8,00:16:44,846,269,43,1,24
10727,1,0,1,1,0,6,00:13:29,847,269,43,1,24
10728,1,0,1,-2,0,3,00:25:47,848,269,43,1,24
10729,0,0,0,-2,0,5,00:18:43,849,269,43,1,24
10730,1,0,1,2,0,2,00:21:35,850,269,43,1,24
10731,0,1,1,2,0,5,00:25:14,851,269,43,1,24
10732,1,0,1,1,0,3,00:27:10,852,269,43,1,24
10733,0,0,0,2,4,3,00:02:20,853,269,43,1,24
10734,0,0,0,1,2,2,00:11:00,854,269,43,1,24
10735,0,0,0,2,0,6,00:25:55,855,269,43,1,24
10736,0,0,0,0,0,0,00:18:50,856,269,43,1,24
10737,0,0,0,1,2,7,00:18:03,857,269,43,1,24
10738,0,0,0,1,0,1,00:15:49,858,269,43,1,24
10739,0,0,0,2,4,0,00:28:11,859,269,43,1,24
10740,0,0,0,2,0,0,00:25:00,860,269,43,1,24
10741,1,1,2,-1,5,2,00:14:24,461,269,24,0,43
10742,2,0,2,0,0,4,00:20:47,462,269,24,0,43
10743,0,0,0,-3,0,8,00:25:57,463,269,24,0,43
10744,0,0,0,-1,2,8,00:10:52,464,269,24,0,43
10745,1,0,1,1,0,1,00:14:08,465,269,24,0,43
10746,0,0,0,2,0,5,00:24:56,466,269,24,0,43
10747,0,0,0,1,0,4,00:14:36,467,269,24,0,43
10748,0,0,0,-2,0,6,00:10:07,468,269,24,0,43
10749,0,0,0,3,2,4,00:15:27,469,269,24,0,43
10750,0,0,0,3,4,5,00:20:50,470,269,24,0,43
10751,0,0,0,-3,2,0,00:15:33,471,269,24,0,43
10752,0,0,0,0,0,7,00:20:56,472,269,24,0,43
10753,0,0,0,-3,2,8,00:25:47,473,269,24,0,43
10754,0,0,0,0,5,6,00:07:05,474,269,24,0,43
10755,0,0,0,-3,0,4,00:05:05,475,269,24,0,43
10756,0,1,1,0,0,7,00:22:12,476,269,24,0,43
10757,0,0,0,3,0,1,00:16:54,477,269,24,0,43
10758,1,0,1,-1,0,2,00:06:05,478,269,24,0,43
10759,0,0,0,-1,0,0,00:14:19,479,269,24,0,43
10760,0,0,0,-2,0,0,00:18:30,480,269,24,0,43
10761,0,0,0,-1,0,0,00:30:52,421,270,22,1,29
10762,0,0,0,1,0,3,00:30:05,422,270,22,1,29
10763,0,0,0,2,4,4,00:27:26,423,270,22,1,29
10764,0,0,0,-2,5,8,00:22:04,424,270,22,1,29
10765,0,2,2,-3,0,8,00:17:12,425,270,22,1,29
10766,1,0,1,2,0,0,00:11:00,426,270,22,1,29
10767,0,0,0,3,0,2,00:28:06,427,270,22,1,29
10768,1,0,1,1,2,0,00:05:51,428,270,22,1,29
10769,1,0,1,3,0,3,00:28:47,429,270,22,1,29
10770,1,0,1,1,4,2,00:27:32,430,270,22,1,29
10771,0,1,1,1,4,4,00:12:02,431,270,22,1,29
10772,0,0,0,-1,0,1,00:24:55,432,270,22,1,29
10773,0,0,0,1,0,4,00:22:16,433,270,22,1,29
10774,0,0,0,3,0,8,00:25:04,434,270,22,1,29
10775,0,1,1,-2,0,4,00:02:25,435,270,22,1,29
10776,0,0,0,1,0,4,00:14:21,436,270,22,1,29
10777,0,0,0,0,0,5,00:23:32,437,270,22,1,29
10778,0,0,0,-3,0,0,00:23:10,438,270,22,1,29
10779,0,0,0,3,4,0,00:29:15,439,270,22,1,29
10780,0,0,0,-3,0,0,00:12:25,440,270,22,1,29
10781,0,0,0,2,0,6,00:27:00,561,270,29,0,22
10782,0,0,0,2,0,2,00:23:11,562,270,29,0,22
10783,0,2,2,-2,4,8,00:17:25,563,270,29,0,22
10784,1,0,1,2,4,3,00:07:32,564,270,29,0,22
10785,1,0,1,1,4,2,00:10:15,565,270,29,0,22
10786,0,0,0,-3,0,8,00:14:32,566,270,29,0,22
10787,0,0,0,3,2,5,00:29:32,567,270,29,0,22
10788,0,0,0,2,0,5,00:22:46,568,270,29,0,22
10789,0,1,1,0,0,7,00:07:11,569,270,29,0,22
10790,0,0,0,2,0,3,00:17:53,570,270,29,0,22
10791,0,0,0,3,0,3,00:19:59,571,270,29,0,22
10792,0,0,0,-3,4,8,00:27:43,572,270,29,0,22
10793,0,0,0,1,0,5,00:24:15,573,270,29,0,22
10794,0,0,0,-3,0,6,00:23:10,574,270,29,0,22
10795,0,0,0,-3,4,5,00:09:30,575,270,29,0,22
10796,0,0,0,2,0,1,00:20:55,576,270,29,0,22
10797,0,0,0,1,0,4,00:04:16,577,270,29,0,22
10798,0,0,0,3,0,2,00:02:32,578,270,29,0,22
10799,0,0,0,-1,0,0,00:11:54,579,270,29,0,22
10800,0,0,0,-2,2,0,00:28:43,580,270,29,0,22
10801,0,0,0,-1,0,6,00:14:58,941,271,48,1,24
10802,0,0,0,-1,0,5,00:02:49,942,271,48,1,24
10803,0,0,0,3,0,0,00:24:31,943,271,48,1,24
10804,0,0,0,1,0,8,00:20:06,944,271,48,1,24
10805,0,0,0,-2,4,0,00:21:40,945,271,48,1,24
10806,0,0,0,-2,0,0,00:08:40,946,271,48,1,24
10807,1,0,1,-1,0,4,00:19:12,947,271,48,1,24
10808,0,0,0,-2,4,6,00:29:20,948,271,48,1,24
10809,0,0,0,-3,0,0,00:15:41,949,271,48,1,24
10810,0,0,0,-2,0,0,00:18:15,950,271,48,1,24
10811,0,0,0,1,0,8,00:18:13,951,271,48,1,24
10812,0,1,1,3,0,4,00:25:42,952,271,48,1,24
10813,0,0,0,0,0,1,00:09:00,953,271,48,1,24
10814,0,0,0,2,4,7,00:19:14,954,271,48,1,24
10815,0,0,0,0,0,7,00:10:57,955,271,48,1,24
10816,1,1,2,1,0,0,00:28:05,956,271,48,1,24
10817,0,0,0,-2,0,1,00:03:36,957,271,48,1,24
10818,0,0,0,0,2,1,00:29:43,958,271,48,1,24
10819,0,0,0,-3,0,0,00:28:32,959,271,48,1,24
10820,0,0,0,0,0,0,00:10:47,960,271,48,1,24
10821,0,0,0,-3,2,3,00:20:25,461,271,24,0,48
10822,1,0,1,1,0,5,00:21:32,462,271,24,0,48
10823,0,0,0,3,2,0,00:14:47,463,271,24,0,48
10824,0,0,0,2,0,1,00:10:11,464,271,24,0,48
10825,0,0,0,2,0,8,00:03:27,465,271,24,0,48
10826,0,0,0,-1,0,8,00:30:40,466,271,24,0,48
10827,0,0,0,-3,0,6,00:12:29,467,271,24,0,48
10828,0,0,0,1,0,4,00:21:00,468,271,24,0,48
10829,0,0,0,-2,0,5,00:28:36,469,271,24,0,48
10830,0,1,1,-2,0,4,00:15:45,470,271,24,0,48
10831,0,0,0,-1,0,6,00:09:22,471,271,24,0,48
10832,0,0,0,-3,0,8,00:06:40,472,271,24,0,48
10833,0,0,0,3,0,1,00:29:09,473,271,24,0,48
10834,0,0,0,-3,0,2,00:28:14,474,271,24,0,48
10835,0,0,0,3,0,3,00:18:48,475,271,24,0,48
10836,0,1,1,1,2,3,00:03:11,476,271,24,0,48
10837,0,0,0,1,2,8,00:24:25,477,271,24,0,48
10838,0,0,0,2,0,4,00:18:11,478,271,24,0,48
10839,0,0,0,0,0,0,00:07:02,479,271,24,0,48
10840,0,0,0,-2,4,0,00:16:49,480,271,24,0,48
10841,1,0,1,0,10,8,00:16:02,901,272,46,1,42
10842,0,0,0,2,0,8,00:11:46,902,272,46,1,42
10843,0,0,0,1,0,5,00:22:48,903,272,46,1,42
10844,1,0,1,-3,0,3,00:18:44,904,272,46,1,42
10845,0,0,0,-3,0,4,00:30:27,905,272,46,1,42
10846,0,0,0,1,0,0,00:08:47,906,272,46,1,42
10847,1,1,2,-2,0,8,00:17:43,907,272,46,1,42
10848,1,1,2,0,2,7,00:11:24,908,272,46,1,42
10849,0,0,0,1,0,7,00:12:01,909,272,46,1,42
10850,1,1,2,3,4,0,00:12:36,910,272,46,1,42
10851,1,0,1,-1,2,7,00:14:10,911,272,46,1,42
10852,0,0,0,0,4,8,00:18:28,912,272,46,1,42
10853,0,1,1,3,0,7,00:09:03,913,272,46,1,42
10854,0,1,1,-2,0,8,00:25:21,914,272,46,1,42
10855,0,0,0,-1,4,4,00:02:28,915,272,46,1,42
10856,0,1,1,-1,4,0,00:12:40,916,272,46,1,42
10857,0,0,0,-2,0,7,00:24:26,917,272,46,1,42
10858,1,0,1,-1,4,3,00:04:41,918,272,46,1,42
10859,0,0,0,-3,4,0,00:19:02,919,272,46,1,42
10860,0,0,0,-3,0,0,00:07:48,920,272,46,1,42
10861,0,1,1,0,0,5,00:20:13,821,272,42,0,46
10862,0,0,0,2,0,5,00:04:41,822,272,42,0,46
10863,0,1,1,-2,0,2,00:08:53,823,272,42,0,46
10864,0,0,0,3,0,6,00:06:50,824,272,42,0,46
10865,0,0,0,-3,2,5,00:30:50,825,272,42,0,46
10866,0,0,0,2,4,8,00:26:15,826,272,42,0,46
10867,0,0,0,-3,5,8,00:17:09,827,272,42,0,46
10868,0,0,0,-3,0,4,00:11:53,828,272,42,0,46
10869,1,1,2,2,0,7,00:09:58,829,272,42,0,46
10870,2,1,3,1,0,1,00:02:37,830,272,42,0,46
10871,1,0,1,3,0,3,00:09:18,831,272,42,0,46
10872,1,0,1,0,0,3,00:16:34,832,272,42,0,46
10873,0,1,1,-2,0,4,00:04:24,833,272,42,0,46
10874,0,0,0,-1,0,3,00:03:14,834,272,42,0,46
10875,0,1,1,-3,2,3,00:27:15,835,272,42,0,46
10876,0,2,2,1,0,2,00:06:03,836,272,42,0,46
10877,0,0,0,-1,0,3,00:14:23,837,272,42,0,46
10878,0,0,0,-3,0,8,00:17:39,838,272,42,0,46
10879,0,0,0,2,0,0,00:18:07,839,272,42,0,46
10880,0,0,0,-1,10,0,00:11:50,840,272,42,0,46
10881,0,1,1,2,0,3,00:24:17,1,273,1,1,9
10882,3,0,3,2,0,2,00:06:41,2,273,1,1,9
10883,0,0,0,0,0,6,00:05:32,3,273,1,1,9
10884,0,0,0,2,0,1,00:09:19,4,273,1,1,9
10885,0,0,0,-3,0,8,00:12:30,5,273,1,1,9
10886,0,0,0,1,0,5,00:17:29,6,273,1,1,9
10887,0,2,2,3,0,3,00:02:07,7,273,1,1,9
10888,1,1,2,-1,0,8,00:22:50,8,273,1,1,9
10889,0,1,1,-1,0,6,00:10:04,9,273,1,1,9
10890,0,0,0,-2,4,1,00:22:17,10,273,1,1,9
10891,1,1,2,2,0,2,00:20:07,11,273,1,1,9
10892,1,1,2,3,0,2,00:14:19,12,273,1,1,9
10893,0,0,0,-3,0,8,00:16:40,13,273,1,1,9
10894,0,0,0,-3,0,3,00:21:56,14,273,1,1,9
10895,0,2,2,-1,0,2,00:24:54,15,273,1,1,9
10896,0,0,0,2,0,2,00:14:23,16,273,1,1,9
10897,0,0,0,-1,0,4,00:03:20,17,273,1,1,9
10898,0,0,0,-2,2,8,00:05:17,18,273,1,1,9
10899,0,0,0,2,5,0,00:22:17,19,273,1,1,9
10900,0,0,0,3,0,0,00:25:00,20,273,1,1,9
10901,0,0,0,-3,0,1,00:10:20,161,273,9,0,1
10902,0,0,0,1,0,3,00:26:16,162,273,9,0,1
10903,0,0,0,0,0,6,00:12:16,163,273,9,0,1
10904,0,0,0,0,0,5,00:04:31,164,273,9,0,1
10905,0,0,0,-2,0,8,00:28:16,165,273,9,0,1
10906,0,0,0,3,0,7,00:16:35,166,273,9,0,1
10907,0,0,0,-2,0,0,00:17:41,167,273,9,0,1
10908,0,0,0,0,0,3,00:11:33,168,273,9,0,1
10909,0,2,2,2,0,3,00:23:00,169,273,9,0,1
10910,0,0,0,-3,0,5,00:05:10,170,273,9,0,1
10911,0,0,0,2,0,7,00:15:37,171,273,9,0,1
10912,0,0,0,-1,0,1,00:03:58,172,273,9,0,1
10913,0,0,0,3,0,8,00:15:08,173,273,9,0,1
10914,0,0,0,3,0,6,00:24:18,174,273,9,0,1
10915,0,0,0,2,0,2,00:14:06,175,273,9,0,1
10916,0,0,0,-2,2,8,00:06:06,176,273,9,0,1
10917,0,0,0,2,5,0,00:13:33,177,273,9,0,1
10918,1,0,1,2,0,0,00:11:20,178,273,9,0,1
10919,0,0,0,-2,0,0,00:28:52,179,273,9,0,1
10920,0,0,0,2,5,0,00:15:06,180,273,9,0,1
10921,1,0,1,0,0,5,00:13:28,141,274,8,1,27
10922,1,0,1,3,0,8,00:08:43,142,274,8,1,27
10923,0,0,0,-3,4,6,00:14:47,143,274,8,1,27
10924,0,0,0,-2,0,0,00:21:42,144,274,8,1,27
10925,0,1,1,-1,0,7,00:15:24,145,274,8,1,27
10926,0,0,0,1,0,8,00:17:31,146,274,8,1,27
10927,0,0,0,-2,2,0,00:13:50,147,274,8,1,27
10928,0,0,0,0,0,8,00:30:47,148,274,8,1,27
10929,0,2,2,1,2,8,00:18:34,149,274,8,1,27
10930,1,1,2,3,0,8,00:09:56,150,274,8,1,27
10931,0,0,0,-2,0,0,00:02:23,151,274,8,1,27
10932,1,0,1,1,0,3,00:24:21,152,274,8,1,27
10933,0,0,0,3,0,0,00:13:20,153,274,8,1,27
10934,0,0,0,-3,0,2,00:18:02,154,274,8,1,27
10935,0,1,1,2,0,2,00:09:01,155,274,8,1,27
10936,1,0,1,2,0,5,00:08:21,156,274,8,1,27
10937,0,0,0,1,0,0,00:10:35,157,274,8,1,27
10938,0,0,0,-1,0,6,00:24:42,158,274,8,1,27
10939,0,0,0,3,0,0,00:17:37,159,274,8,1,27
10940,0,0,0,0,0,0,00:04:40,160,274,8,1,27
10941,0,0,0,-3,0,2,00:29:06,521,274,27,0,8
10942,0,0,0,1,0,6,00:12:48,522,274,27,0,8
10943,0,0,0,-3,2,3,00:30:56,523,274,27,0,8
10944,0,0,0,-1,0,3,00:24:50,524,274,27,0,8
10945,0,0,0,1,0,6,00:03:17,525,274,27,0,8
10946,0,0,0,-1,0,7,00:18:05,526,274,27,0,8
10947,0,0,0,-2,0,0,00:09:54,527,274,27,0,8
10948,0,0,0,-3,0,1,00:10:55,528,274,27,0,8
10949,0,0,0,-2,0,8,00:20:05,529,274,27,0,8
10950,0,0,0,-3,0,4,00:27:01,530,274,27,0,8
10951,0,0,0,-1,0,6,00:13:13,531,274,27,0,8
10952,0,0,0,-3,0,6,00:29:52,532,274,27,0,8
10953,0,0,0,3,0,5,00:03:43,533,274,27,0,8
10954,0,0,0,2,0,4,00:15:34,534,274,27,0,8
10955,0,0,0,1,0,6,00:09:33,535,274,27,0,8
10956,0,0,0,-2,2,1,00:11:00,536,274,27,0,8
10957,0,0,0,1,0,1,00:14:08,537,274,27,0,8
10958,0,0,0,2,0,2,00:16:26,538,274,27,0,8
10959,0,0,0,2,0,0,00:03:35,539,274,27,0,8
10960,0,0,0,-1,0,0,00:26:21,540,274,27,0,8
10961,0,1,1,1,4,3,00:18:49,661,275,34,1,2
10962,0,0,0,3,0,3,00:04:25,662,275,34,1,2
10963,0,0,0,-1,2,4,00:15:58,663,275,34,1,2
10964,0,0,0,-3,4,6,00:21:20,664,275,34,1,2
10965,1,0,1,3,0,1,00:16:39,665,275,34,1,2
10966,1,0,1,-3,0,3,00:22:45,666,275,34,1,2
10967,0,0,0,-2,0,6,00:26:16,667,275,34,1,2
10968,0,0,0,1,0,2,00:27:55,668,275,34,1,2
10969,1,0,1,2,2,5,00:17:53,669,275,34,1,2
10970,0,0,0,3,0,7,00:20:54,670,275,34,1,2
10971,1,0,1,-1,4,1,00:22:33,671,275,34,1,2
10972,1,0,1,1,0,1,00:10:09,672,275,34,1,2
10973,0,2,2,-2,4,7,00:03:11,673,275,34,1,2
10974,0,1,1,-2,0,0,00:06:19,674,275,34,1,2
10975,0,0,0,-3,0,5,00:04:16,675,275,34,1,2
10976,0,0,0,-2,0,0,00:04:52,676,275,34,1,2
10977,0,0,0,2,0,8,00:03:49,677,275,34,1,2
10978,0,0,0,-2,2,5,00:06:36,678,275,34,1,2
10979,0,0,0,-2,0,0,00:17:00,679,275,34,1,2
10980,0,0,0,-2,4,0,00:03:45,680,275,34,1,2
10981,0,0,0,3,2,0,00:30:12,21,275,2,0,34
10982,0,0,0,3,4,8,00:07:58,22,275,2,0,34
10983,0,0,0,-1,0,0,00:22:52,23,275,2,0,34
10984,0,0,0,-1,0,8,00:12:29,24,275,2,0,34
10985,0,0,0,2,0,1,00:02:31,25,275,2,0,34
10986,0,0,0,-2,2,7,00:19:54,26,275,2,0,34
10987,0,0,0,2,4,0,00:14:50,27,275,2,0,34
10988,0,0,0,-2,0,2,00:10:26,28,275,2,0,34
10989,0,0,0,0,2,0,00:29:50,29,275,2,0,34
10990,1,0,1,2,0,4,00:24:22,30,275,2,0,34
10991,0,0,0,0,4,6,00:06:30,31,275,2,0,34
10992,0,0,0,3,0,5,00:29:07,32,275,2,0,34
10993,0,0,0,-2,0,2,00:22:22,33,275,2,0,34
10994,1,0,1,0,0,7,00:18:44,34,275,2,0,34
10995,0,0,0,0,0,8,00:27:56,35,275,2,0,34
10996,0,0,0,0,0,3,00:27:39,36,275,2,0,34
10997,0,0,0,-1,0,8,00:29:59,37,275,2,0,34
10998,0,0,0,1,0,6,00:22:20,38,275,2,0,34
10999,0,0,0,-1,0,0,00:21:02,39,275,2,0,34
11000,0,0,0,-2,0,0,00:17:15,40,275,2,0,34
11001,0,0,0,3,0,2,00:04:18,201,276,11,1,24
11002,0,0,0,-2,0,3,00:07:01,202,276,11,1,24
11003,0,0,0,2,0,1,00:05:07,203,276,11,1,24
11004,0,0,0,-2,4,7,00:15:00,204,276,11,1,24
11005,0,0,0,2,0,8,00:03:22,205,276,11,1,24
11006,0,0,0,3,0,2,00:13:03,206,276,11,1,24
11007,0,0,0,1,0,1,00:27:14,207,276,11,1,24
11008,0,0,0,1,0,8,00:24:17,208,276,11,1,24
11009,0,0,0,-2,0,7,00:27:11,209,276,11,1,24
11010,0,0,0,3,2,5,00:12:18,210,276,11,1,24
11011,0,0,0,-3,0,8,00:16:04,211,276,11,1,24
11012,0,0,0,-2,4,8,00:21:11,212,276,11,1,24
11013,0,0,0,0,0,7,00:08:00,213,276,11,1,24
11014,0,0,0,2,0,8,00:05:08,214,276,11,1,24
11015,0,0,0,2,2,1,00:14:32,215,276,11,1,24
11016,0,0,0,-1,0,5,00:28:02,216,276,11,1,24
11017,0,0,0,-2,0,4,00:29:41,217,276,11,1,24
11018,0,0,0,3,0,0,00:12:17,218,276,11,1,24
11019,0,0,0,1,4,0,00:12:34,219,276,11,1,24
11020,0,0,0,0,0,0,00:16:04,220,276,11,1,24
11021,0,0,0,3,4,4,00:07:14,461,276,24,0,11
11022,0,0,0,3,4,4,00:29:56,462,276,24,0,11
11023,0,0,0,-1,5,8,00:05:01,463,276,24,0,11
11024,0,0,0,3,4,1,00:16:18,464,276,24,0,11
11025,0,0,0,-2,0,5,00:17:17,465,276,24,0,11
11026,0,0,0,-1,0,4,00:06:12,466,276,24,0,11
11027,0,0,0,-1,2,3,00:26:56,467,276,24,0,11
11028,0,0,0,1,4,5,00:18:20,468,276,24,0,11
11029,0,0,0,-3,2,3,00:18:32,469,276,24,0,11
11030,0,0,0,3,2,2,00:11:27,470,276,24,0,11
11031,0,0,0,1,0,5,00:04:08,471,276,24,0,11
11032,0,0,0,2,0,0,00:19:28,472,276,24,0,11
11033,0,0,0,-3,0,4,00:09:02,473,276,24,0,11
11034,0,0,0,-2,0,4,00:30:02,474,276,24,0,11
11035,0,0,0,-1,0,5,00:09:56,475,276,24,0,11
11036,0,0,0,-2,0,3,00:10:01,476,276,24,0,11
11037,0,0,0,0,0,2,00:14:14,477,276,24,0,11
11038,0,0,0,-1,4,3,00:04:01,478,276,24,0,11
11039,0,0,0,0,4,0,00:23:37,479,276,24,0,11
11040,0,0,0,1,0,0,00:03:13,480,276,24,0,11
11041,0,1,1,1,2,1,00:28:26,941,277,48,1,33
11042,0,0,0,-3,0,6,00:04:28,942,277,48,1,33
11043,0,1,1,3,0,8,00:02:32,943,277,48,1,33
11044,0,1,1,2,0,8,00:24:51,944,277,48,1,33
11045,1,0,1,0,0,8,00:03:18,945,277,48,1,33
11046,0,0,0,-1,0,1,00:29:24,946,277,48,1,33
11047,0,0,0,-2,0,4,00:30:37,947,277,48,1,33
11048,0,0,0,1,2,1,00:17:02,948,277,48,1,33
11049,1,2,3,-3,5,1,00:29:44,949,277,48,1,33
11050,0,0,0,2,10,8,00:08:54,950,277,48,1,33
11051,1,0,1,-2,0,6,00:26:36,951,277,48,1,33
11052,0,0,0,-3,0,6,00:21:48,952,277,48,1,33
11053,0,0,0,-3,0,5,00:27:08,953,277,48,1,33
11054,1,0,1,2,0,2,00:25:06,954,277,48,1,33
11055,1,0,1,-2,5,3,00:06:40,955,277,48,1,33
11056,0,1,1,3,0,6,00:10:37,956,277,48,1,33
11057,0,0,0,-2,0,5,00:02:58,957,277,48,1,33
11058,0,0,0,3,0,8,00:28:16,958,277,48,1,33
11059,0,0,0,1,0,0,00:09:36,959,277,48,1,33
11060,0,0,0,-2,2,0,00:26:03,960,277,48,1,33
11061,0,0,0,1,0,6,00:05:13,641,277,33,0,48
11062,1,1,2,-2,4,0,00:26:57,642,277,33,0,48
11063,0,0,0,0,0,7,00:23:26,643,277,33,0,48
11064,0,0,0,0,4,6,00:19:55,644,277,33,0,48
11065,0,0,0,0,0,0,00:09:45,645,277,33,0,48
11066,0,0,0,0,0,2,00:15:40,646,277,33,0,48
11067,1,0,1,3,2,0,00:26:22,647,277,33,0,48
11068,0,0,0,1,0,0,00:14:08,648,277,33,0,48
11069,0,0,0,1,0,3,00:17:47,649,277,33,0,48
11070,0,2,2,0,2,2,00:10:10,650,277,33,0,48
11071,0,1,1,-3,0,2,00:14:05,651,277,33,0,48
11072,0,0,0,-1,0,4,00:19:04,652,277,33,0,48
11073,1,0,1,1,0,0,00:07:07,653,277,33,0,48
11074,0,0,0,2,0,8,00:19:47,654,277,33,0,48
11075,0,0,0,0,0,4,00:21:46,655,277,33,0,48
11076,0,0,0,1,0,4,00:18:34,656,277,33,0,48
11077,0,0,0,-3,0,4,00:02:06,657,277,33,0,48
11078,1,0,1,2,2,8,00:24:40,658,277,33,0,48
11079,0,0,0,2,0,0,00:30:17,659,277,33,0,48
11080,0,0,0,3,0,0,00:28:54,660,277,33,0,48
11081,0,0,0,-1,0,0,00:13:37,521,278,27,1,22
11082,0,0,0,0,0,4,00:06:19,522,278,27,1,22
11083,0,0,0,-2,0,7,00:16:45,523,278,27,1,22
11084,0,0,0,3,0,3,00:22:20,524,278,27,1,22
11085,0,0,0,-2,4,7,00:03:04,525,278,27,1,22
11086,0,0,0,2,0,8,00:25:13,526,278,27,1,22
11087,0,0,0,-2,0,0,00:22:42,527,278,27,1,22
11088,0,0,0,0,0,2,00:08:42,528,278,27,1,22
11089,0,1,1,-2,0,3,00:26:46,529,278,27,1,22
11090,0,0,0,2,2,3,00:14:11,530,278,27,1,22
11091,0,0,0,-3,2,1,00:25:09,531,278,27,1,22
